epoch,train_loss,train_acc,test_loss,test_acc,epoch_time,cumulative_time
1,2.3242383003234863,0.5471833348274231,1.918092131614685,0.5383999943733215,0.10232400894165039,0.10232663154602051
2,1.8834794759750366,0.4013666808605194,3.8763773441314697,0.3968000113964081,0.09824705123901367,0.20072078704833984
3,3.865732192993164,0.5290166735649109,2.820523977279663,0.5217999815940857,0.0993199348449707,0.3001682758331299
4,2.7696733474731445,0.6315000057220459,1.845700740814209,0.6305000185966492,0.09844279289245605,0.3987298011779785
5,1.806430697441101,0.6839500069618225,1.8833166360855103,0.6729999780654907,0.10069847106933594,0.49955010414123535
6,1.7878873348236084,0.7095000147819519,1.8953816890716553,0.6966999769210815,0.09636712074279785,0.5960485935211182
7,1.798371434211731,0.7140833139419556,1.7043265104293823,0.7080000042915344,0.09950137138366699,0.6956818103790283
8,1.6373958587646484,0.7203666567802429,1.3835852146148682,0.7146000266075134,0.09897232055664062,0.7948136329650879
9,1.3428879976272583,0.7183333039283752,1.2065216302871704,0.7102000117301941,0.09743785858154297,0.8923916816711426
10,1.1739912033081055,0.7219666838645935,1.2751826047897339,0.7103000283241272,0.09884166717529297,0.9913620948791504
11,1.2327412366867065,0.7421833276748657,1.0393681526184082,0.7340999841690063,0.10055017471313477,1.092057704925537
12,0.9961990118026733,0.7789000272750854,0.8624446392059326,0.7670000195503235,0.09663200378417969,1.188852071762085
13,0.8076204061508179,0.7609000205993652,0.9806115031242371,0.7531999945640564,0.09827709197998047,1.2872612476348877
14,0.9120997786521912,0.7728000283241272,0.9350534081459045,0.7616000175476074,0.1024634838104248,1.389859914779663
15,0.8656667470932007,0.7779499888420105,0.8615771532058716,0.7617999911308289,0.10245919227600098,1.4924497604370117
16,0.7910470962524414,0.7805500030517578,0.793814480304718,0.7652000188827515,0.09650635719299316,1.5890915393829346
17,0.7291181683540344,0.785966694355011,0.7353476285934448,0.7717999815940857,0.1006925106048584,1.6899421215057373
18,0.6745221614837646,0.7717499732971191,0.7545416355133057,0.7633000016212463,0.0953221321105957,1.785430669784546
19,0.7016342878341675,0.7958499789237976,0.6804231405258179,0.789900004863739,0.09771466255187988,1.8833162784576416
20,0.6295647025108337,0.8018666505813599,0.6742722392082214,0.7929999828338623,0.09440016746520996,1.9778461456298828
21,0.617100715637207,0.7986000180244446,0.6920039057731628,0.7904999852180481,0.09633874893188477,2.0743520259857178
22,0.6295872926712036,0.8133999705314636,0.63902747631073,0.8051999807357788,0.10292196273803711,2.1774368286132812
23,0.5731443166732788,0.8219000101089478,0.6115240454673767,0.8120999932289124,0.10202693939208984,2.2795886993408203
24,0.5441006422042847,0.816016674041748,0.6195517778396606,0.8026000261306763,0.09528136253356934,2.37500262260437
25,0.5520932078361511,0.8153666853904724,0.6115135550498962,0.8004999756813049,0.0980978012084961,2.4732539653778076
26,0.5435867309570312,0.8224166631698608,0.5876978039741516,0.8087999820709229,0.09862518310546875,2.572030782699585
27,0.5195751190185547,0.8307333588600159,0.5667169690132141,0.8169999718666077,0.09614157676696777,2.6683237552642822
28,0.4988413155078888,0.8289166688919067,0.5674788355827332,0.815500020980835,0.09819912910461426,2.766649007797241
29,0.5017469525337219,0.8343499898910522,0.5431865453720093,0.817300021648407,0.09545636177062988,2.862269163131714
30,0.481763631105423,0.8385166525840759,0.5191352963447571,0.8245000243186951,0.09471011161804199,2.957111358642578
31,0.4632786810398102,0.8367000222206116,0.5182383060455322,0.824400007724762,0.09639787673950195,3.053675413131714
32,0.46565571427345276,0.840149998664856,0.5094013810157776,0.8285999894142151,0.09414410591125488,3.147956609725952
33,0.4579790234565735,0.8457333445549011,0.4951680600643158,0.8341000080108643,0.09855842590332031,3.2466609477996826
34,0.4431343078613281,0.8457499742507935,0.49327313899993896,0.8331999778747559,0.09740614891052246,3.344198226928711
35,0.4399443566799164,0.8496999740600586,0.48292988538742065,0.8360000252723694,0.09563350677490234,3.439985513687134
36,0.428640753030777,0.8510333299636841,0.4724709093570709,0.8367000222206116,0.09706711769104004,3.53721284866333
37,0.41925865411758423,0.8498833179473877,0.47099897265434265,0.8361999988555908,0.09737420082092285,3.6347599029541016
38,0.41941556334495544,0.8518166542053223,0.4655835032463074,0.8371999859809875,0.09287357330322266,3.727766752243042
39,0.41470518708229065,0.8552166819572449,0.45403140783309937,0.8410000205039978,0.1004033088684082,3.8282973766326904
40,0.40362587571144104,0.8583166599273682,0.44706353545188904,0.8442000150680542,0.09748578071594238,3.9259133338928223
41,0.39741426706314087,0.8581333160400391,0.4456412196159363,0.8435999751091003,0.09760642051696777,4.02364706993103
42,0.39687061309814453,0.8599333167076111,0.44003915786743164,0.8452000021934509,0.09283876419067383,4.1166534423828125
43,0.3923541009426117,0.8598333597183228,0.4364469349384308,0.847599983215332,0.1028449535369873,4.21965479850769
44,0.3894411027431488,0.8610666394233704,0.4320410192012787,0.8495000004768372,0.0949554443359375,4.314743757247925
45,0.3854873478412628,0.8620666861534119,0.4255485236644745,0.849399983882904,0.09315848350524902,4.408038854598999
46,0.3790847063064575,0.8633166551589966,0.42115411162376404,0.8511000275611877,0.09881997108459473,4.507007122039795
47,0.3739544153213501,0.8650833368301392,0.4197372496128082,0.8521000146865845,0.09599781036376953,4.603135824203491
48,0.37140434980392456,0.8661500215530396,0.41839316487312317,0.8525000214576721,0.09694147109985352,4.700207471847534
49,0.36890190839767456,0.8670499920845032,0.41553959250450134,0.8544999957084656,0.09759664535522461,4.797955513000488
50,0.36534053087234497,0.8678833246231079,0.4128160774707794,0.8535000085830688,0.0959024429321289,4.893997430801392
51,0.36193472146987915,0.8690166473388672,0.4102006256580353,0.8537999987602234,0.09600281715393066,4.990177631378174
52,0.35824134945869446,0.8699833154678345,0.40790167450904846,0.8547000288963318,0.09642767906188965,5.08674430847168
53,0.354775995016098,0.8712666630744934,0.40715909004211426,0.8550000190734863,0.10193967819213867,5.188861608505249
54,0.3531530201435089,0.8725666403770447,0.40561631321907043,0.8565000295639038,0.10631251335144043,5.295334815979004
55,0.3509688675403595,0.8742333054542542,0.4023319482803345,0.8587999939918518,0.1194143295288086,5.4148783683776855
56,0.34691789746284485,0.8741999864578247,0.4005911946296692,0.8604999780654907,0.10084772109985352,5.515857458114624
57,0.3442237377166748,0.8754000067710876,0.39969170093536377,0.8604999780654907,0.09912538528442383,5.6150970458984375
58,0.34236666560173035,0.8759999871253967,0.3982847034931183,0.8607000112533569,0.10036897659301758,5.715605735778809
59,0.34008628129959106,0.8770833611488342,0.39689871668815613,0.86080002784729,0.09947681427001953,5.815216064453125
60,0.3380056619644165,0.8780166506767273,0.3950270116329193,0.8618000149726868,0.09659028053283691,5.911939859390259
61,0.33573877811431885,0.8787500262260437,0.39275550842285156,0.8623999953269958,0.09710335731506348,6.009188652038574
62,0.33327415585517883,0.8797833323478699,0.39140868186950684,0.8629000186920166,0.09564471244812012,6.1049933433532715
63,0.3316815495491028,0.8805666565895081,0.3896848261356354,0.8637999892234802,0.09753704071044922,6.202805995941162
64,0.32951703667640686,0.881516695022583,0.3874180018901825,0.8651999831199646,0.09872674942016602,6.301696300506592
65,0.3268457353115082,0.8819666504859924,0.38598957657814026,0.8654000163078308,0.09937238693237305,6.40122389793396
66,0.32496169209480286,0.8824499845504761,0.38501638174057007,0.8661999702453613,0.09499454498291016,6.496378421783447
67,0.3232196271419525,0.8827999830245972,0.38448700308799744,0.8654000163078308,0.10108518600463867,6.5976080894470215
68,0.3217187821865082,0.8837500214576721,0.3836876451969147,0.8658999800682068,0.09526658058166504,6.693018436431885
69,0.3200018107891083,0.8845833539962769,0.38242530822753906,0.8644999861717224,0.09723782539367676,6.7903876304626465
70,0.3178490996360779,0.8854666948318481,0.3815905451774597,0.8650000095367432,0.0947561264038086,6.88548731803894
71,0.3161541223526001,0.8859833478927612,0.380658894777298,0.864799976348877,0.09580159187316895,6.981461048126221
72,0.31459662318229675,0.887333333492279,0.3795372247695923,0.8654999732971191,0.09647560119628906,7.078107118606567
73,0.31298115849494934,0.8878166675567627,0.37856483459472656,0.8662999868392944,0.09910702705383301,7.177369594573975
74,0.31142812967300415,0.8884000182151794,0.3777042627334595,0.8666999936103821,0.0963125228881836,7.273829460144043
75,0.30980485677719116,0.8888999819755554,0.377139151096344,0.8677999973297119,0.09693503379821777,7.37089729309082
76,0.3082334101200104,0.8892333507537842,0.37689530849456787,0.8683000206947327,0.09588980674743652,7.466924667358398
77,0.30677154660224915,0.8895833492279053,0.3765319287776947,0.8684999942779541,0.09843277931213379,7.565504789352417
78,0.30532509088516235,0.8903999924659729,0.3757936656475067,0.8687000274658203,0.09519052505493164,7.660868167877197
79,0.3038177788257599,0.8907333612442017,0.37501636147499084,0.8686000108718872,0.09731912612915039,7.758333683013916
80,0.30236443877220154,0.8913999795913696,0.37427783012390137,0.8684999942779541,0.0956108570098877,7.854073524475098
81,0.30093011260032654,0.8919166922569275,0.3735651969909668,0.8687999844551086,0.10149264335632324,7.95572566986084
