epoch,train_loss,train_acc,test_loss,test_acc,epoch_time,cumulative_time
1,2.323535203933716,0.6021999716758728,2.3134663105010986,0.5968999862670898,0.20989537239074707,0.20989656448364258
2,2.2811625003814697,0.4112499952316284,11.8098783493042,0.40470001101493835,0.2047281265258789,0.414806604385376
3,11.584348678588867,0.3797999918460846,13.069183349609375,0.37529999017715454,0.23728060722351074,0.6522693634033203
4,12.916194915771484,0.5194666385650635,6.309615135192871,0.51419997215271,0.2791178226470947,0.9315853118896484
5,6.260561943054199,0.5880666375160217,6.502584934234619,0.5896999835968018,0.336611270904541,1.2684266567230225
6,6.5095534324646,0.6179666519165039,5.665979385375977,0.6194000244140625,0.3056976795196533,1.574275255203247
7,5.613472938537598,0.6878499984741211,4.62502384185791,0.683899998664856,0.2829611301422119,1.8573858737945557
8,4.544862270355225,0.6729666590690613,4.3065290451049805,0.6672999858856201,0.2924771308898926,2.150074005126953
9,4.233865737915039,0.6492000222206116,3.4004874229431152,0.640500009059906,0.3052060604095459,2.4555022716522217
10,3.302917957305908,0.6439666748046875,4.471348762512207,0.6328999996185303,0.2667701244354248,2.7224903106689453
11,4.248167514801025,0.70660001039505,2.9489805698394775,0.695900022983551,0.25687122344970703,2.979578971862793
12,2.7616124153137207,0.7405333518981934,2.5672521591186523,0.7311999797821045,0.2763381004333496,3.2560670375823975
13,2.4399335384368896,0.7389666438102722,3.041719436645508,0.728600025177002,0.32125091552734375,3.577793598175049
14,2.910614013671875,0.7426499724388123,3.0102555751800537,0.7290999889373779,0.33808374404907227,3.916034698486328
15,2.883241891860962,0.7592833042144775,2.406724691390991,0.7480999827384949,0.32024669647216797,4.23647928237915
16,2.2683041095733643,0.7456499934196472,2.0718352794647217,0.7332000136375427,0.3162820339202881,4.552943229675293
17,1.9124075174331665,0.7227500081062317,1.9162824153900146,0.7128000259399414,0.3045339584350586,4.8576436042785645
18,1.7617298364639282,0.7287999987602234,1.7824718952178955,0.7164999842643738,0.32349586486816406,5.181288242340088
19,1.6790165901184082,0.7384333610534668,1.6258466243743896,0.7281000018119812,0.33832454681396484,5.519825220108032
20,1.5427250862121582,0.8030999898910522,1.2280710935592651,0.7985000014305115,0.3941843509674072,5.914165019989014
21,1.1329413652420044,0.7816500067710876,1.481945276260376,0.7730000019073486,0.39938855171203613,6.313747406005859
22,1.3639492988586426,0.7856000065803528,1.502131700515747,0.7738000154495239,0.3361227512359619,6.6500771045684814
23,1.369529128074646,0.7733333110809326,1.4233436584472656,0.762499988079071,0.33085203170776367,6.981190204620361
24,1.299126386642456,0.7955833077430725,1.1322636604309082,0.7849000096321106,0.33614182472229004,7.3175294399261475
25,1.0237226486206055,0.7919166684150696,1.0906723737716675,0.7824000120162964,0.3362741470336914,7.653972625732422
26,0.9738814830780029,0.7778333425521851,1.0945043563842773,0.7669000029563904,0.336597204208374,7.990767002105713
27,0.9844153523445129,0.7915499806404114,1.0255526304244995,0.782800018787384,0.36527276039123535,8.356213092803955
28,0.9295908808708191,0.8055833578109741,0.9281253814697266,0.796999990940094,0.38796067237854004,8.744333744049072
29,0.8358069062232971,0.8110499978065491,0.8812228441238403,0.8011000156402588,0.36299920082092285,9.107531547546387
30,0.7979755401611328,0.817383348941803,0.8520978689193726,0.8046000003814697,0.3299288749694824,9.43763542175293
31,0.766266942024231,0.8116166591644287,0.8596330881118774,0.7972000241279602,0.3198213577270508,9.757664442062378
32,0.7643709182739258,0.8198999762535095,0.7885997295379639,0.805899977684021,0.291914701461792,10.049773216247559
33,0.6883965730667114,0.8217499852180481,0.7930161356925964,0.8080999851226807,0.30540943145751953,10.355389595031738
34,0.6931617856025696,0.8348666429519653,0.7267647385597229,0.8192999958992004,0.3223598003387451,10.677919864654541
35,0.6351646780967712,0.8357333540916443,0.7098963260650635,0.8234000205993652,0.35011887550354004,11.028241157531738
36,0.6120243072509766,0.8343333601951599,0.7079789638519287,0.8194000124931335,0.31835246086120605,11.346766948699951
37,0.6103774309158325,0.8393999934196472,0.6609206795692444,0.8289999961853027,0.3033149242401123,11.650274991989136
38,0.5650784373283386,0.8290666937828064,0.672393798828125,0.8201000094413757,0.3340446949005127,11.984485149383545
39,0.5755332112312317,0.8390166759490967,0.6259645223617554,0.8252000212669373,0.31200671195983887,12.296648263931274
40,0.520609974861145,0.8356000185012817,0.6265776753425598,0.8174999952316284,0.3156421184539795,12.61246657371521
41,0.5173481702804565,0.841949999332428,0.612975537776947,0.8260999917984009,0.29678821563720703,12.909428119659424
42,0.5066102743148804,0.8531000018119812,0.5680356025695801,0.8374000191688538,0.29469943046569824,13.204366683959961
43,0.4626080095767975,0.8540999889373779,0.5715252161026001,0.8355000019073486,0.2899169921875,13.494418382644653
44,0.46601229906082153,0.8507833480834961,0.5692038536071777,0.8353000283241272,0.30134105682373047,13.795933961868286
45,0.4697686731815338,0.8502166867256165,0.5564254522323608,0.8349999785423279,0.2868804931640625,14.082973957061768
46,0.46264970302581787,0.8597666621208191,0.5294613838195801,0.8393999934196472,0.284670352935791,14.367809057235718
47,0.43152937293052673,0.8604833483695984,0.5176025629043579,0.840399980545044,0.3139030933380127,14.68189525604248
48,0.42009344696998596,0.8597666621208191,0.5213862657546997,0.8406000137329102,0.2818491458892822,14.963949918746948
49,0.423862099647522,0.8596000075340271,0.5268703699111938,0.8418999910354614,0.27835917472839355,15.242566108703613
50,0.4245862662792206,0.8584666848182678,0.5105944275856018,0.8410000205039978,0.2730560302734375,15.515807628631592
51,0.41579023003578186,0.8632000088691711,0.49221792817115784,0.84579998254776,0.28630542755126953,15.802336692810059
52,0.39954471588134766,0.8687666654586792,0.47353461384773254,0.8519999980926514,0.2842886447906494,16.086796760559082
53,0.3845154047012329,0.8713833093643188,0.467058926820755,0.8518000245094299,0.2803018093109131,16.367264986038208
54,0.3757474422454834,0.8685833215713501,0.4707985818386078,0.8464999794960022,0.2758457660675049,16.643426656723022
55,0.37774989008903503,0.8686833381652832,0.46742162108421326,0.8482999801635742,0.27837157249450684,16.921985864639282
56,0.37596753239631653,0.8734666705131531,0.4569582939147949,0.8514000177383423,0.27283406257629395,17.19500470161438
57,0.3631869852542877,0.8751500248908997,0.4506402909755707,0.8522999882698059,0.27269959449768066,17.467864513397217
58,0.3569755554199219,0.8745499849319458,0.450717955827713,0.854200005531311,0.27660393714904785,17.74468159675598
59,0.35743170976638794,0.8758333325386047,0.446350634098053,0.8608999848365784,0.28470826148986816,18.029598236083984
60,0.35083720088005066,0.8784666657447815,0.4353353977203369,0.8593999743461609,0.2728259563446045,18.30262780189514
61,0.33999863266944885,0.8787500262260437,0.43690982460975647,0.8611000180244446,0.25839757919311523,18.56122922897339
62,0.3410615921020508,0.8778166770935059,0.4399804174900055,0.8600999712944031,0.2721598148345947,18.833563566207886
63,0.34166455268859863,0.8776833415031433,0.43789932131767273,0.8561999797821045,0.2762432098388672,19.109999656677246
64,0.3415580987930298,0.8825166821479797,0.4278833568096161,0.8610000014305115,0.2649073600769043,19.375080585479736
65,0.3315521776676178,0.8845000267028809,0.42087870836257935,0.8622999787330627,0.25904226303100586,19.634312391281128
66,0.3264705538749695,0.8836333155632019,0.421189546585083,0.8597999811172485,0.26697492599487305,19.901501178741455
67,0.3266526758670807,0.8847833275794983,0.4197130799293518,0.8608999848365784,0.266277551651001,20.168006658554077
68,0.32300257682800293,0.8868666887283325,0.4132090210914612,0.86080002784729,0.27250003814697266,20.44068193435669
69,0.31748637557029724,0.8867166638374329,0.41042786836624146,0.8629000186920166,0.2656526565551758,20.706583499908447
70,0.31524336338043213,0.8875166773796082,0.41185757517814636,0.8636000156402588,0.26712799072265625,20.973917245864868
71,0.31470048427581787,0.8897500038146973,0.4040713906288147,0.8646000027656555,0.2770042419433594,21.2510826587677
72,0.3085588216781616,0.8887500166893005,0.4039347767829895,0.8650000095367432,0.28527021408081055,21.536516904830933
73,0.30862125754356384,0.8904500007629395,0.40205296874046326,0.8658999800682068,0.28558969497680664,21.82225489616394
74,0.304656445980072,0.8901000022888184,0.40243563055992126,0.8639000058174133,0.2938525676727295,22.11626887321472
75,0.30470556020736694,0.8921499848365784,0.39769798517227173,0.8668000102043152,0.2850806713104248,22.401564359664917
76,0.29935818910598755,0.8930000066757202,0.39697548747062683,0.8666999936103821,0.2891988754272461,22.690959215164185
77,0.29838797450065613,0.8939499855041504,0.3961245119571686,0.8662999868392944,0.30809950828552246,22.999255657196045
78,0.2952190041542053,0.8933500051498413,0.39771729707717896,0.8654999732971191,0.29160261154174805,23.291101694107056
79,0.2947000563144684,0.8943666815757751,0.39576780796051025,0.8669999837875366,0.28270959854125977,23.57399082183838
80,0.2929641902446747,0.8953666687011719,0.39216384291648865,0.8689000010490417,0.26967787742614746,23.844398736953735
81,0.28940433263778687,0.8962000012397766,0.3907959759235382,0.8694999814033508,0.27673935890197754,24.12133526802063
82,0.2877795994281769,0.8975333571434021,0.3883272707462311,0.8705000281333923,0.2776644229888916,24.399193048477173
83,0.28538426756858826,0.8970500230789185,0.3878125548362732,0.8694999814033508,0.27533531188964844,24.67472505569458
84,0.28500548005104065,0.8987166881561279,0.3850652277469635,0.8698999881744385,0.28090429306030273,24.955804586410522
85,0.28224706649780273,0.8988666534423828,0.3842262625694275,0.8708999752998352,0.2564108371734619,25.212390422821045
86,0.28069376945495605,0.8999999761581421,0.38188016414642334,0.8711000084877014,0.2589530944824219,25.47154402732849
87,0.2785501480102539,0.9001333117485046,0.38178279995918274,0.871999979019165,0.25374817848205566,25.725473642349243
88,0.27747032046318054,0.9004166722297668,0.3819030523300171,0.8700000047683716,0.25879573822021484,25.984439611434937
89,0.2760022282600403,0.9012666940689087,0.38086241483688354,0.8715999722480774,0.2739107608795166,26.25853204727173
90,0.2740941345691681,0.9019833207130432,0.3805512487888336,0.8718000054359436,0.26259875297546387,26.521340131759644
91,0.2728194296360016,0.9022833108901978,0.3793172240257263,0.8722000122070312,0.25335121154785156,26.774923086166382
92,0.2708963453769684,0.9024166464805603,0.37927305698394775,0.8711000084877014,0.26025891304016113,27.035478353500366
93,0.269692063331604,0.9032333493232727,0.37802329659461975,0.8726999759674072,0.25883984565734863,27.29451060295105
94,0.2680937349796295,0.9036999940872192,0.37709617614746094,0.8730000257492065,0.2795088291168213,27.574278593063354
95,0.266914963722229,0.9039999842643738,0.37730172276496887,0.8733000159263611,0.2613813877105713,27.835893869400024
