loss,acc,epoch_time,total_time
2.272883892059326,0.5501999855041504,0.3953683376312256,0.3953709602355957
1.966626763343811,0.6708166599273682,0.3979203701019287,0.7934932708740234
1.7061145305633545,0.7175666689872742,0.42632007598876953,1.2200303077697754
1.466200828552246,0.7444666624069214,0.42887282371520996,1.6491177082061768
1.2543118000030518,0.7710166573524475,0.4226717948913574,2.072023391723633
1.076636552810669,0.7944499850273132,0.3941171169281006,2.4664039611816406
0.9322354197502136,0.8087999820709229,0.3979837894439697,2.8646161556243896
0.8182414770126343,0.8191333413124084,0.42285847663879395,3.287681818008423
0.7279976606369019,0.8289499878883362,0.39007067680358887,3.6779534816741943
0.6561906337738037,0.8379999995231628,0.3690915107727051,4.047293186187744
0.6001768708229065,0.8480166792869568,0.34959864616394043,4.397113800048828
0.5551586747169495,0.8559166789054871,0.3626570701599121,4.759984970092773
0.5187193751335144,0.8624333143234253,0.35055971145629883,5.110760450363159
0.4897668957710266,0.8674833178520203,0.3499021530151367,5.460855960845947
0.46578365564346313,0.871399998664856,0.3528132438659668,5.813879489898682
0.44578468799591064,0.8751166462898254,0.3575139045715332,6.171592950820923
0.42926380038261414,0.8787833452224731,0.36359667778015137,6.535394191741943
0.4151005446910858,0.8819000124931335,0.3671236038208008,6.902729034423828
0.40280598402023315,0.8849999904632568,0.3571031093597412,7.260024309158325
0.39198821783065796,0.887666642665863,0.3817908763885498,7.642027378082275
0.3821396827697754,0.8898166418075562,0.370333194732666,8.012580156326294
0.3732256293296814,0.8915666937828064,0.34583044052124023,8.358575582504272
0.3651917576789856,0.8935499787330627,0.3393690586090088,8.698202848434448
0.3576464056968689,0.8959333300590515,0.3586742877960205,9.057063341140747
0.35062867403030396,0.8977166414260864,0.3444223403930664,9.401664018630981
0.3442515432834625,0.8994166851043701,0.3607454299926758,9.762614011764526
0.33828848600387573,0.9010499715805054,0.35270214080810547,10.11551308631897
0.3326721489429474,0.9027000069618225,0.36347436904907227,10.479220390319824
0.3274153769016266,0.90461665391922,0.34917664527893066,10.828581094741821
0.3224352300167084,0.9063666462898254,0.36429500579833984,11.193063020706177
0.3176935613155365,0.9077833294868469,0.35276126861572266,11.546008110046387
0.3132001757621765,0.9090166687965393,0.36623477935791016,11.912401914596558
0.30891698598861694,0.9103500247001648,0.3560969829559326,12.26870346069336
0.30477380752563477,0.9115166664123535,0.3519444465637207,12.620860576629639
0.3008221387863159,0.9126833081245422,0.3567626476287842,12.977804899215698
0.297097384929657,0.9136000275611877,0.35846924781799316,13.336519718170166
0.29352298378944397,0.9152833223342896,0.35709714889526367,13.693790435791016
0.2900978922843933,0.916100025177002,0.3515808582305908,14.045572519302368
0.28683099150657654,0.9171833395957947,0.3460097312927246,14.391755104064941
0.2836803197860718,0.918066680431366,0.3570396900177002,14.748956680297852
0.2806573510169983,0.9192166924476624,0.35794591903686523,15.107085466384888
0.27774739265441895,0.9201833605766296,0.36537790298461914,15.472665309906006
0.27489593625068665,0.9211166501045227,0.34555864334106445,15.818394660949707
0.27211132645606995,0.9217333197593689,0.35379815101623535,16.172415018081665
0.2694087326526642,0.9228500127792358,0.3451070785522461,16.517722845077515
0.2667655348777771,0.9239500164985657,0.3477058410644531,16.865659713745117
0.2641819715499878,0.9247333407402039,0.3525228500366211,17.218443870544434
0.26166868209838867,0.9254500269889832,0.3614530563354492,17.580098390579224
0.2592059075832367,0.9263499975204468,0.35712456703186035,17.937390089035034
0.2567933201789856,0.9273333549499512,0.3727900981903076,18.310377836227417
0.25443902611732483,0.9277999997138977,0.34063720703125,18.651249170303345
0.25212618708610535,0.9284666776657104,0.34345459938049316,18.994889497756958
0.24984712898731232,0.9290500283241272,0.35781216621398926,19.35291075706482
0.24760854244232178,0.9297333359718323,0.3502674102783203,19.703391551971436
0.24540382623672485,0.9305333495140076,0.3516271114349365,20.05520224571228
0.24323081970214844,0.9310500025749207,0.36253809928894043,20.417956352233887
0.2410946786403656,0.9316666722297668,0.3445754051208496,20.762771606445312
0.23898477852344513,0.9322999715805054,0.35807371139526367,21.12104606628418
0.23690156638622284,0.9329666495323181,0.33791232109069824,21.459160327911377
0.23484382033348083,0.933650016784668,0.3866446018218994,21.846010208129883
0.2328045517206192,0.9343000054359436,0.3549618721008301,22.201175689697266
0.2307848036289215,0.9348166584968567,0.3459296226501465,22.54733967781067
0.22878383100032806,0.9354000091552734,0.3668091297149658,22.91435670852661
0.2267986685037613,0.9359999895095825,0.36345624923706055,23.278043270111084
0.2248312383890152,0.9365500211715698,0.346057653427124,23.624295234680176
0.22287771105766296,0.9373166561126709,0.37706828117370605,24.0015652179718
0.22093847393989563,0.9379000067710876,0.3543369770050049,24.356123208999634
0.2190164476633072,0.9383666515350342,0.3447074890136719,24.701035976409912
0.21710816025733948,0.9391499757766724,0.35228776931762695,25.05357575416565
0.2152114063501358,0.9397000074386597,0.34186363220214844,25.395655393600464
0.21332372725009918,0.9402499794960022,0.359713077545166,25.75555944442749
0.21144288778305054,0.9407666921615601,0.3521463871002197,26.107943534851074
0.20956946909427643,0.9413166642189026,0.35752344131469727,26.46567988395691
0.20770612359046936,0.9417833089828491,0.3720378875732422,26.8379065990448
0.205854594707489,0.9424333572387695,0.3951692581176758,27.233282566070557
0.20401513576507568,0.943149983882904,0.34261322021484375,27.57611656188965
0.20218785107135773,0.9437999725341797,0.35058069229125977,27.926892280578613
0.20037055015563965,0.9442833065986633,0.3585491180419922,28.285643577575684
0.19856348633766174,0.944599986076355,0.3630180358886719,28.64886999130249
0.19677014648914337,0.9452166557312012,0.37392663955688477,29.02298927307129
0.1949903815984726,0.9457499980926514,0.3722856044769287,29.39546823501587
0.1932244747877121,0.946399986743927,0.3539760112762451,29.749648094177246
0.19147580862045288,0.9468666911125183,0.3561694622039795,30.106059789657593
0.1897403448820114,0.947433352470398,0.3498423099517822,30.456104516983032
0.1880200207233429,0.9479666948318481,0.36142516136169434,30.817732334136963
0.18631526827812195,0.9483166933059692,0.35526108741760254,31.17319679260254
0.1846248358488083,0.9487833380699158,0.3636209964752197,31.53703022003174
0.18294990062713623,0.9493666887283325,0.36467862129211426,31.90190362930298
0.18129122257232666,0.949999988079071,0.3499009609222412,32.25200629234314
0.17964805662631989,0.9504833221435547,0.3481578826904297,32.600363969802856
0.17802046239376068,0.950950026512146,0.3381927013397217,32.9387948513031
0.17640899121761322,0.9513499736785889,0.3486931324005127,33.28769540786743
0.17481489479541779,0.9517833590507507,0.35495734214782715,33.64285707473755
0.17323735356330872,0.9520999789237976,0.33558058738708496,33.978641510009766
0.17167562246322632,0.9524333477020264,0.3545689582824707,34.333455324172974
0.1701279580593109,0.9527833461761475,0.34691572189331055,34.680623054504395
0.16859547793865204,0.9532999992370605,0.35935282707214355,35.04017686843872
0.1670771688222885,0.9537166953086853,0.3531196117401123,35.39350199699402
0.16557398438453674,0.9541500210762024,0.3589770793914795,35.75271821022034
0.16408637166023254,0.9547500014305115,0.376983642578125,36.129886627197266
0.16261495649814606,0.9551166892051697,0.34566211700439453,36.4757559299469
0.16116036474704742,0.9553833603858948,0.3532397747039795,36.82922649383545
0.15972104668617249,0.9558166861534119,0.34620189666748047,37.175670862197876
0.15829691290855408,0.9562666416168213,0.3540358543395996,37.529987812042236
0.15688899159431458,0.9564999938011169,0.34314680099487305,37.87356495857239
0.1554979830980301,0.9569500088691711,0.3586006164550781,38.23239731788635
0.15412260591983795,0.9571833610534668,0.365156888961792,38.59779334068298
0.15276315808296204,0.9573833346366882,0.3736879825592041,38.97169756889343
0.15141989290714264,0.9576333165168762,0.35918402671813965,39.331111431121826
0.15009291470050812,0.957966685295105,0.3523387908935547,39.68366861343384
0.14878040552139282,0.9584500193595886,0.3693420886993408,40.053221702575684
0.1474825143814087,0.958899974822998,0.3481278419494629,40.40157389640808
0.1462000012397766,0.9592333436012268,0.35198020935058594,40.75378727912903
